code,point,datetime_recorded,time_zone,datetime,raw_depth,corrected_depth,depth
depth3,Zn3_30,2017-03-31 01:57:00,WEST,2017-03-31 00:57:00,0.20328,0.10328,0.10
depth3,Zn3_30,2017-03-31 01:58:00,WEST,2017-03-31 00:57:59,0.21358,0.11358,0.11
depth3,Zn3_30,2017-03-31 01:59:00,WEST,2017-03-31 00:59:00,0.22675,0.12675,0.13
depth3,Zn3_30,2017-03-31 02:00:00,WEST,2017-03-31 00:59:59,0.23076,0.13076,0.13
depth3,Zn3_30,2017-03-31 02:01:00,WEST,2017-03-31 01:01:00,0.24927,0.14927,0.15
depth3,Zn3_30,2017-03-31 02:02:00,WEST,2017-03-31 01:02:00,0.25842,0.15842,0.16
depth3,Zn3_30,2017-03-31 02:03:00,WEST,2017-03-31 01:03:00,0.26970,0.16970,0.17
depth3,Zn3_30,2017-03-31 02:04:00,WEST,2017-03-31 01:04:00,0.27953,0.17953,0.18
depth3,Zn3_30,2017-03-31 02:05:00,WEST,2017-03-31 01:05:00,0.29216,0.19216,0.19
depth3,Zn3_30,2017-03-31 02:06:00,WEST,2017-03-31 01:06:00,0.29989,0.19989,0.20
depth3,Zn3_30,2017-03-31 02:07:00,WEST,2017-03-31 01:06:59,0.30774,0.20774,0.21
depth3,Zn3_30,2017-03-31 02:08:00,WEST,2017-03-31 01:08:00,0.31810,0.21810,0.22
depth3,Zn3_30,2017-03-31 02:09:00,WEST,2017-03-31 01:08:59,0.33242,0.23242,0.23
depth3,Zn3_30,2017-03-31 02:10:00,WEST,2017-03-31 01:10:00,0.34283,0.24283,0.24
depth3,Zn3_30,2017-03-31 02:11:00,WEST,2017-03-31 01:11:00,0.35621,0.25621,0.26
depth3,Zn3_30,2017-03-31 02:12:00,WEST,2017-03-31 01:12:00,0.36609,0.26609,0.27
depth3,Zn3_30,2017-03-31 02:13:00,WEST,2017-03-31 01:13:00,0.37955,0.27955,0.28
depth3,Zn3_30,2017-03-31 02:14:00,WEST,2017-03-31 01:14:00,0.38939,0.28939,0.29
depth3,Zn3_30,2017-03-31 02:15:00,WEST,2017-03-31 01:15:00,0.40076,0.30076,0.30
depth3,Zn3_30,2017-03-31 02:16:00,WEST,2017-03-31 01:16:00,0.41133,0.31133,0.31
depth3,Zn3_30,2017-03-31 02:17:00,WEST,2017-03-31 01:17:00,0.42390,0.32390,0.32
depth3,Zn3_30,2017-03-31 02:18:00,WEST,2017-03-31 01:17:59,0.43484,0.33484,0.33
depth3,Zn3_30,2017-03-31 02:19:00,WEST,2017-03-31 01:19:00,0.44400,0.34400,0.34
depth3,Zn3_30,2017-03-31 02:20:00,WEST,2017-03-31 01:19:59,0.45452,0.35452,0.35
depth3,Zn3_30,2017-03-31 02:21:00,WEST,2017-03-31 01:21:00,0.46655,0.36655,0.37
depth3,Zn3_30,2017-03-31 02:22:00,WEST,2017-03-31 01:22:00,0.47180,0.37180,0.37
depth3,Zn3_30,2017-03-31 02:23:00,WEST,2017-03-31 01:23:00,0.48247,0.38247,0.38
depth3,Zn3_30,2017-03-31 02:24:00,WEST,2017-03-31 01:24:00,0.49545,0.39545,0.40
depth3,Zn3_30,2017-03-31 02:25:00,WEST,2017-03-31 01:24:59,0.50233,0.40233,0.40
depth3,Zn3_30,2017-03-31 02:26:00,WEST,2017-03-31 01:26:00,0.51766,0.41766,0.42
depth3,Zn3_30,2017-03-31 02:27:00,WEST,2017-03-31 01:26:59,0.52729,0.42729,0.43
depth3,Zn3_30,2017-03-31 02:28:00,WEST,2017-03-31 01:28:00,0.53782,0.43782,0.44
depth3,Zn3_30,2017-03-31 02:29:00,WEST,2017-03-31 01:29:00,0.54967,0.44967,0.45
depth3,Zn3_30,2017-03-31 02:30:00,WEST,2017-03-31 01:30:00,0.55320,0.45320,0.45
depth3,Zn3_30,2017-03-31 02:31:00,WEST,2017-03-31 01:31:00,0.56687,0.46687,0.47
depth3,Zn3_30,2017-03-31 02:32:00,WEST,2017-03-31 01:32:00,0.58110,0.48110,0.48
depth3,Zn3_30,2017-03-31 02:33:00,WEST,2017-03-31 01:33:00,0.58719,0.48719,0.49
depth3,Zn3_30,2017-03-31 02:34:00,WEST,2017-03-31 01:33:59,0.59656,0.49656,0.50
depth3,Zn3_30,2017-03-31 02:35:00,WEST,2017-03-31 01:35:00,0.60448,0.50448,0.50
depth3,Zn3_30,2017-03-31 02:36:00,WEST,2017-03-31 01:35:59,0.61728,0.51728,0.52
depth3,Zn3_30,2017-03-31 02:37:00,WEST,2017-03-31 01:37:00,0.63050,0.53050,0.53
depth3,Zn3_30,2017-03-31 02:38:00,WEST,2017-03-31 01:38:00,0.64195,0.54195,0.54
depth3,Zn3_30,2017-03-31 02:39:00,WEST,2017-03-31 01:39:00,0.65119,0.55119,0.55
depth3,Zn3_30,2017-03-31 02:40:00,WEST,2017-03-31 01:40:00,0.66030,0.56030,0.56
depth3,Zn3_30,2017-03-31 02:41:00,WEST,2017-03-31 01:41:00,0.67217,0.57217,0.57
depth3,Zn3_30,2017-03-31 02:42:00,WEST,2017-03-31 01:42:00,0.67955,0.57955,0.58
depth3,Zn3_30,2017-03-31 02:43:00,WEST,2017-03-31 01:42:59,0.69244,0.59244,0.59
depth3,Zn3_30,2017-03-31 02:44:00,WEST,2017-03-31 01:44:00,0.70405,0.60405,0.60
depth3,Zn3_30,2017-03-31 02:45:00,WEST,2017-03-31 01:44:59,0.71622,0.61622,0.62
depth3,Zn3_30,2017-03-31 02:46:00,WEST,2017-03-31 01:46:00,0.72530,0.62530,0.63
depth3,Zn3_30,2017-03-31 02:47:00,WEST,2017-03-31 01:47:00,0.73269,0.63269,0.63
depth3,Zn3_30,2017-03-31 02:48:00,WEST,2017-03-31 01:48:00,0.74179,0.64179,0.64
depth3,Zn3_30,2017-03-31 02:49:00,WEST,2017-03-31 01:49:00,0.75466,0.65466,0.65
depth3,Zn3_30,2017-03-31 02:50:00,WEST,2017-03-31 01:50:00,0.76344,0.66344,0.66
depth3,Zn3_30,2017-03-31 02:51:00,WEST,2017-03-31 01:51:00,0.77439,0.67439,0.67
depth3,Zn3_30,2017-03-31 02:52:00,WEST,2017-03-31 01:51:59,0.78134,0.68134,0.68
depth3,Zn3_30,2017-03-31 02:53:00,WEST,2017-03-31 01:53:00,0.79154,0.69154,0.69
depth3,Zn3_30,2017-03-31 02:54:00,WEST,2017-03-31 01:53:59,0.80265,0.70265,0.70
depth3,Zn3_30,2017-03-31 02:55:00,WEST,2017-03-31 01:55:00,0.81542,0.71542,0.72
depth3,Zn3_30,2017-03-31 02:56:00,WEST,2017-03-31 01:56:00,0.82441,0.72441,0.72
depth3,Zn3_30,2017-03-31 02:57:00,WEST,2017-03-31 01:57:00,0.83408,0.73408,0.73
depth3,Zn3_30,2017-03-31 02:58:00,WEST,2017-03-31 01:58:00,0.84212,0.74212,0.74
depth3,Zn3_30,2017-03-31 02:59:00,WEST,2017-03-31 01:59:00,0.85203,0.75203,0.75
depth3,Zn3_30,2017-03-31 03:00:00,WEST,2017-03-31 02:00:00,0.86341,0.76341,0.76
depth3,Zn3_30,2017-03-31 03:01:00,WEST,2017-03-31 02:01:00,0.87456,0.77456,0.77
depth3,Zn3_30,2017-03-31 03:02:00,WEST,2017-03-31 02:02:00,0.88531,0.78531,0.79
depth3,Zn3_30,2017-03-31 03:03:00,WEST,2017-03-31 02:02:59,0.89389,0.79389,0.79
depth3,Zn3_30,2017-03-31 03:04:00,WEST,2017-03-31 02:04:00,0.90526,0.80526,0.81
depth3,Zn3_30,2017-03-31 03:05:00,WEST,2017-03-31 02:04:59,0.91970,0.81970,0.82
depth3,Zn3_30,2017-03-31 03:06:00,WEST,2017-03-31 02:06:00,0.92842,0.82842,0.83
depth3,Zn3_30,2017-03-31 03:07:00,WEST,2017-03-31 02:07:00,0.93954,0.83954,0.84
depth3,Zn3_30,2017-03-31 03:08:00,WEST,2017-03-31 02:08:00,0.95014,0.85014,0.85
depth3,Zn3_30,2017-03-31 03:09:00,WEST,2017-03-31 02:09:00,0.96057,0.86057,0.86
depth3,Zn3_30,2017-03-31 03:10:00,WEST,2017-03-31 02:09:59,0.97165,0.87165,0.87
depth3,Zn3_30,2017-03-31 03:11:00,WEST,2017-03-31 02:11:00,0.98327,0.88327,0.88
depth3,Zn3_30,2017-03-31 03:12:00,WEST,2017-03-31 02:11:59,0.99163,0.89163,0.89
depth3,Zn3_30,2017-03-31 03:13:00,WEST,2017-03-31 02:13:00,1.00787,0.90787,0.91
depth3,Zn3_30,2017-03-31 03:14:00,WEST,2017-03-31 02:14:00,1.01990,0.91990,0.92
depth3,Zn3_30,2017-03-31 03:15:00,WEST,2017-03-31 02:15:00,1.02936,0.92936,0.93
depth3,Zn3_30,2017-03-31 03:16:00,WEST,2017-03-31 02:16:00,1.04022,0.94022,0.94
depth3,Zn3_30,2017-03-31 03:17:00,WEST,2017-03-31 02:17:00,1.05110,0.95110,0.95
depth3,Zn3_30,2017-03-31 03:18:00,WEST,2017-03-31 02:18:00,1.06275,0.96275,0.96
depth3,Zn3_30,2017-03-31 03:19:00,WEST,2017-03-31 02:18:59,1.07146,0.97146,0.97
depth3,Zn3_30,2017-03-31 03:20:00,WEST,2017-03-31 02:20:00,1.08231,0.98231,0.98
depth3,Zn3_30,2017-03-31 03:21:00,WEST,2017-03-31 02:20:59,1.09088,0.99088,0.99
depth3,Zn3_30,2017-03-31 03:22:00,WEST,2017-03-31 02:22:00,1.10340,1.00340,1.00
depth3,Zn3_30,2017-03-31 03:23:00,WEST,2017-03-31 02:23:00,1.11594,1.01594,1.02
depth3,Zn3_30,2017-03-31 03:24:00,WEST,2017-03-31 02:24:00,1.12942,1.02942,1.03
depth3,Zn3_30,2017-03-31 03:25:00,WEST,2017-03-31 02:25:00,1.14074,1.04074,1.04
depth3,Zn3_30,2017-03-31 03:26:00,WEST,2017-03-31 02:26:00,1.14987,1.04987,1.05
depth3,Zn3_30,2017-03-31 03:27:00,WEST,2017-03-31 02:27:00,1.16240,1.06240,1.06
depth3,Zn3_30,2017-03-31 03:28:00,WEST,2017-03-31 02:27:59,1.17052,1.07052,1.07
depth3,Zn3_30,2017-03-31 03:29:00,WEST,2017-03-31 02:29:00,1.18230,1.08230,1.08
depth3,Zn3_30,2017-03-31 03:30:00,WEST,2017-03-31 02:29:59,1.19603,1.09603,1.10
depth3,Zn3_30,2017-03-31 03:31:00,WEST,2017-03-31 02:31:00,1.20547,1.10547,1.11
depth3,Zn3_30,2017-03-31 03:32:00,WEST,2017-03-31 02:32:00,1.21539,1.11539,1.12
depth3,Zn3_30,2017-03-31 03:33:00,WEST,2017-03-31 02:33:00,1.22612,1.12612,1.13
depth3,Zn3_30,2017-03-31 03:34:00,WEST,2017-03-31 02:34:00,1.24121,1.14121,1.14
depth3,Zn3_30,2017-03-31 03:35:00,WEST,2017-03-31 02:35:00,1.25111,1.15111,1.15
depth3,Zn3_30,2017-03-31 03:36:00,WEST,2017-03-31 02:36:00,1.26022,1.16022,1.16
depth3,Zn3_30,2017-03-31 03:37:00,WEST,2017-03-31 02:36:59,1.27183,1.17183,1.17
depth3,Zn3_30,2017-03-31 03:38:00,WEST,2017-03-31 02:38:00,1.28370,1.18370,1.18
depth3,Zn3_30,2017-03-31 03:39:00,WEST,2017-03-31 02:38:59,1.29534,1.19534,1.20
depth3,Zn3_30,2017-03-31 03:40:00,WEST,2017-03-31 02:40:00,1.30698,1.20698,1.21
depth3,Zn3_30,2017-03-31 03:41:00,WEST,2017-03-31 02:41:00,1.31906,1.21906,1.22
depth3,Zn3_30,2017-03-31 03:42:00,WEST,2017-03-31 02:42:00,1.33002,1.23002,1.23
depth3,Zn3_30,2017-03-31 03:43:00,WEST,2017-03-31 02:43:00,1.34053,1.24053,1.24
depth3,Zn3_30,2017-03-31 03:44:00,WEST,2017-03-31 02:44:00,1.34934,1.24934,1.25
depth3,Zn3_30,2017-03-31 03:45:00,WEST,2017-03-31 02:45:00,1.36080,1.26080,1.26
depth3,Zn3_30,2017-03-31 03:46:00,WEST,2017-03-31 02:45:59,1.37004,1.27004,1.27
depth3,Zn3_30,2017-03-31 03:47:00,WEST,2017-03-31 02:47:00,1.38299,1.28299,1.28
depth3,Zn3_30,2017-03-31 03:48:00,WEST,2017-03-31 02:47:59,1.39395,1.29395,1.29
depth3,Zn3_30,2017-03-31 03:49:00,WEST,2017-03-31 02:49:00,1.40711,1.30711,1.31
depth3,Zn3_30,2017-03-31 03:50:00,WEST,2017-03-31 02:49:59,1.41526,1.31526,1.32
depth3,Zn3_30,2017-03-31 03:51:00,WEST,2017-03-31 02:51:00,1.42514,1.32514,1.33
depth3,Zn3_30,2017-03-31 03:52:00,WEST,2017-03-31 02:52:00,1.43587,1.33587,1.34
depth3,Zn3_30,2017-03-31 03:53:00,WEST,2017-03-31 02:53:00,1.44571,1.34571,1.35
depth3,Zn3_30,2017-03-31 03:54:00,WEST,2017-03-31 02:54:00,1.45608,1.35608,1.36
depth3,Zn3_30,2017-03-31 03:55:00,WEST,2017-03-31 02:54:59,1.46800,1.36800,1.37
depth3,Zn3_30,2017-03-31 03:56:00,WEST,2017-03-31 02:56:00,1.47691,1.37691,1.38
depth3,Zn3_30,2017-03-31 03:57:00,WEST,2017-03-31 02:56:59,1.48827,1.38827,1.39
depth3,Zn3_30,2017-03-31 03:58:00,WEST,2017-03-31 02:58:00,1.49622,1.39622,1.40
depth3,Zn3_30,2017-03-31 03:59:00,WEST,2017-03-31 02:59:00,1.50313,1.40313,1.40
depth3,Zn3_30,2017-03-31 04:00:00,WEST,2017-03-31 03:00:00,1.51417,1.41417,1.41
depth3,Zn3_30,2017-03-31 04:01:00,WEST,2017-03-31 03:01:00,1.52487,1.42487,1.42
depth3,Zn3_30,2017-03-31 04:02:00,WEST,2017-03-31 03:02:00,1.53803,1.43803,1.44
depth3,Zn3_30,2017-03-31 04:03:00,WEST,2017-03-31 03:03:00,1.54390,1.44390,1.44
depth3,Zn3_30,2017-03-31 04:04:00,WEST,2017-03-31 03:03:59,1.55733,1.45733,1.46
depth3,Zn3_30,2017-03-31 04:05:00,WEST,2017-03-31 03:05:00,1.56718,1.46718,1.47
depth3,Zn3_30,2017-03-31 04:06:00,WEST,2017-03-31 03:05:59,1.57568,1.47568,1.48
depth3,Zn3_30,2017-03-31 04:07:00,WEST,2017-03-31 03:07:00,1.58602,1.48602,1.49
depth3,Zn3_30,2017-03-31 04:08:00,WEST,2017-03-31 03:08:00,1.59761,1.49761,1.50
depth3,Zn3_30,2017-03-31 04:09:00,WEST,2017-03-31 03:09:00,1.60652,1.50652,1.51
depth3,Zn3_30,2017-03-31 04:10:00,WEST,2017-03-31 03:10:00,1.61797,1.51797,1.52
depth3,Zn3_30,2017-03-31 04:11:00,WEST,2017-03-31 03:11:00,1.62691,1.52691,1.53
depth3,Zn3_30,2017-03-31 04:12:00,WEST,2017-03-31 03:12:00,1.63557,1.53557,1.54
depth3,Zn3_30,2017-03-31 04:13:00,WEST,2017-03-31 03:12:59,1.64425,1.54425,1.54
depth3,Zn3_30,2017-03-31 04:14:00,WEST,2017-03-31 03:14:00,1.65525,1.55525,1.56
depth3,Zn3_30,2017-03-31 04:15:00,WEST,2017-03-31 03:14:59,1.66239,1.56239,1.56
depth3,Zn3_30,2017-03-31 04:16:00,WEST,2017-03-31 03:16:00,1.67042,1.57042,1.57
depth3,Zn3_30,2017-03-31 04:17:00,WEST,2017-03-31 03:17:00,1.68543,1.58543,1.59
depth3,Zn3_30,2017-03-31 04:18:00,WEST,2017-03-31 03:18:00,1.69128,1.59128,1.59
depth3,Zn3_30,2017-03-31 04:19:00,WEST,2017-03-31 03:19:00,1.70007,1.60007,1.60
depth3,Zn3_30,2017-03-31 04:20:00,WEST,2017-03-31 03:20:00,1.70748,1.60748,1.61
depth3,Zn3_30,2017-03-31 04:21:00,WEST,2017-03-31 03:21:00,1.71814,1.61814,1.62
depth3,Zn3_30,2017-03-31 04:22:00,WEST,2017-03-31 03:21:59,1.72609,1.62609,1.63
depth3,Zn3_30,2017-03-31 04:23:00,WEST,2017-03-31 03:23:00,1.73403,1.63403,1.63
depth3,Zn3_30,2017-03-31 04:24:00,WEST,2017-03-31 03:23:59,1.74367,1.64367,1.64
depth3,Zn3_30,2017-03-31 04:25:00,WEST,2017-03-31 03:25:00,1.75422,1.65422,1.65
depth3,Zn3_30,2017-03-31 04:26:00,WEST,2017-03-31 03:26:00,1.76157,1.66157,1.66
depth3,Zn3_30,2017-03-31 04:27:00,WEST,2017-03-31 03:27:00,1.77228,1.67228,1.67
depth3,Zn3_30,2017-03-31 04:28:00,WEST,2017-03-31 03:28:00,1.77909,1.67909,1.68
depth3,Zn3_30,2017-03-31 04:29:00,WEST,2017-03-31 03:29:00,1.78706,1.68706,1.69
depth3,Zn3_30,2017-03-31 04:30:00,WEST,2017-03-31 03:30:00,1.79780,1.69780,1.70
depth3,Zn3_30,2017-03-31 04:31:00,WEST,2017-03-31 03:30:59,1.80585,1.70585,1.71
depth3,Zn3_30,2017-03-31 04:32:00,WEST,2017-03-31 03:32:00,1.81336,1.71336,1.71
depth3,Zn3_30,2017-03-31 04:33:00,WEST,2017-03-31 03:32:59,1.81923,1.71923,1.72
depth3,Zn3_30,2017-03-31 04:34:00,WEST,2017-03-31 03:34:00,1.82978,1.72978,1.73
depth3,Zn3_30,2017-03-31 04:35:00,WEST,2017-03-31 03:34:59,1.83840,1.73840,1.74
depth3,Zn3_30,2017-03-31 04:36:00,WEST,2017-03-31 03:36:00,1.84489,1.74489,1.74
depth3,Zn3_30,2017-03-31 04:37:00,WEST,2017-03-31 03:37:00,1.85233,1.75233,1.75
depth3,Zn3_30,2017-03-31 04:38:00,WEST,2017-03-31 03:38:00,1.86247,1.76247,1.76
depth3,Zn3_30,2017-03-31 04:39:00,WEST,2017-03-31 03:39:00,1.86835,1.76835,1.77
depth3,Zn3_30,2017-03-31 04:40:00,WEST,2017-03-31 03:39:59,1.87875,1.77875,1.78
depth3,Zn3_30,2017-03-31 04:41:00,WEST,2017-03-31 03:41:00,1.88608,1.78608,1.79
depth3,Zn3_30,2017-03-31 04:42:00,WEST,2017-03-31 03:41:59,1.89485,1.79485,1.79
depth3,Zn3_30,2017-03-31 04:43:00,WEST,2017-03-31 03:43:00,1.90219,1.80219,1.80
depth3,Zn3_30,2017-03-31 04:44:00,WEST,2017-03-31 03:44:00,1.91221,1.81221,1.81
depth3,Zn3_30,2017-03-31 04:45:00,WEST,2017-03-31 03:45:00,1.91370,1.81370,1.81
depth3,Zn3_30,2017-03-31 04:46:00,WEST,2017-03-31 03:46:00,1.92493,1.82493,1.82
depth3,Zn3_30,2017-03-31 04:47:00,WEST,2017-03-31 03:47:00,1.93187,1.83187,1.83
depth3,Zn3_30,2017-03-31 04:48:00,WEST,2017-03-31 03:48:00,1.94083,1.84083,1.84
depth3,Zn3_30,2017-03-31 04:49:00,WEST,2017-03-31 03:49:00,1.94627,1.84627,1.85
depth3,Zn3_30,2017-03-31 04:50:00,WEST,2017-03-31 03:50:00,1.95326,1.85326,1.85
depth3,Zn3_30,2017-03-31 04:51:00,WEST,2017-03-31 03:50:59,1.96004,1.86004,1.86
depth3,Zn3_30,2017-03-31 04:52:00,WEST,2017-03-31 03:52:00,1.96721,1.86721,1.87
depth3,Zn3_30,2017-03-31 04:53:00,WEST,2017-03-31 03:53:00,1.97237,1.87237,1.87
depth3,Zn3_30,2017-03-31 04:54:00,WEST,2017-03-31 03:54:00,1.98059,1.88059,1.88
depth3,Zn3_30,2017-03-31 04:55:00,WEST,2017-03-31 03:55:00,1.98996,1.88996,1.89
depth3,Zn3_30,2017-03-31 04:56:00,WEST,2017-03-31 03:56:00,1.99345,1.89345,1.89
depth3,Zn3_30,2017-03-31 04:57:00,WEST,2017-03-31 03:57:00,1.99949,1.89949,1.90
depth3,Zn3_30,2017-03-31 04:58:00,WEST,2017-03-31 03:57:59,2.00905,1.90905,1.91
depth3,Zn3_30,2017-03-31 04:59:00,WEST,2017-03-31 03:59:00,2.01557,1.91557,1.92
depth3,Zn3_30,2017-03-31 05:00:00,WEST,2017-03-31 03:59:59,2.02206,1.92206,1.92
depth3,Zn3_30,2017-03-31 05:01:00,WEST,2017-03-31 04:01:00,2.02505,1.92505,1.93
depth3,Zn3_30,2017-03-31 05:02:00,WEST,2017-03-31 04:02:00,2.03469,1.93469,1.93
depth3,Zn3_30,2017-03-31 05:03:00,WEST,2017-03-31 04:03:00,2.03946,1.93946,1.94
depth3,Zn3_30,2017-03-31 05:04:00,WEST,2017-03-31 04:04:00,2.04192,1.94192,1.94
depth3,Zn3_30,2017-03-31 05:05:00,WEST,2017-03-31 04:05:00,2.05165,1.95165,1.95
depth3,Zn3_30,2017-03-31 05:06:00,WEST,2017-03-31 04:06:00,2.05267,1.95267,1.95
depth3,Zn3_30,2017-03-31 05:07:00,WEST,2017-03-31 04:06:59,2.06160,1.96160,1.96
depth3,Zn3_30,2017-03-31 05:08:00,WEST,2017-03-31 04:08:00,2.06900,1.96900,1.97
depth3,Zn3_30,2017-03-31 05:09:00,WEST,2017-03-31 04:08:59,2.06807,1.96807,1.97
depth3,Zn3_30,2017-03-31 05:10:00,WEST,2017-03-31 04:10:00,2.07621,1.97621,1.98
depth3,Zn3_30,2017-03-31 05:11:00,WEST,2017-03-31 04:11:00,2.08447,1.98447,1.98
depth3,Zn3_30,2017-03-31 05:12:00,WEST,2017-03-31 04:12:00,2.09206,1.99206,1.99
depth3,Zn3_30,2017-03-31 05:13:00,WEST,2017-03-31 04:13:00,2.09518,1.99518,2.00
depth3,Zn3_30,2017-03-31 05:14:00,WEST,2017-03-31 04:14:00,2.09488,1.99488,1.99
depth3,Zn3_30,2017-03-31 05:15:00,WEST,2017-03-31 04:15:00,2.10201,2.00201,2.00
depth3,Zn3_30,2017-03-31 05:16:00,WEST,2017-03-31 04:15:59,2.10809,2.00809,2.01
depth3,Zn3_30,2017-03-31 05:17:00,WEST,2017-03-31 04:17:00,2.11370,2.01370,2.01
depth3,Zn3_30,2017-03-31 05:18:00,WEST,2017-03-31 04:17:59,2.11885,2.01885,2.02
depth3,Zn3_30,2017-03-31 05:19:00,WEST,2017-03-31 04:19:00,2.12274,2.02274,2.02
depth3,Zn3_30,2017-03-31 05:20:00,WEST,2017-03-31 04:19:59,2.12794,2.02794,2.03
depth3,Zn3_30,2017-03-31 05:21:00,WEST,2017-03-31 04:21:00,2.12422,2.02422,2.02
depth3,Zn3_30,2017-03-31 05:22:00,WEST,2017-03-31 04:22:00,2.12881,2.02881,2.03
depth3,Zn3_30,2017-03-31 05:23:00,WEST,2017-03-31 04:23:00,2.13663,2.03663,2.04
depth3,Zn3_30,2017-03-31 05:24:00,WEST,2017-03-31 04:24:00,2.14394,2.04394,2.04
depth3,Zn3_30,2017-03-31 05:25:00,WEST,2017-03-31 04:24:59,2.14653,2.04653,2.05
depth3,Zn3_30,2017-03-31 05:26:00,WEST,2017-03-31 04:26:00,2.14547,2.04547,2.05
depth3,Zn3_30,2017-03-31 05:27:00,WEST,2017-03-31 04:26:59,2.14724,2.04724,2.05
depth3,Zn3_30,2017-03-31 05:28:00,WEST,2017-03-31 04:28:00,2.15208,2.05208,2.05
depth3,Zn3_30,2017-03-31 05:29:00,WEST,2017-03-31 04:29:00,2.15439,2.05439,2.05
depth3,Zn3_30,2017-03-31 05:30:00,WEST,2017-03-31 04:30:00,2.15440,2.05440,2.05
depth3,Zn3_30,2017-03-31 05:31:00,WEST,2017-03-31 04:31:00,2.15505,2.05505,2.06
depth3,Zn3_30,2017-03-31 05:32:00,WEST,2017-03-31 04:32:00,2.15949,2.05949,2.06
depth3,Zn3_30,2017-03-31 05:33:00,WEST,2017-03-31 04:33:00,2.16481,2.06481,2.06
depth3,Zn3_30,2017-03-31 05:34:00,WEST,2017-03-31 04:33:59,2.16509,2.06509,2.07
depth3,Zn3_30,2017-03-31 05:35:00,WEST,2017-03-31 04:35:00,2.16908,2.06908,2.07
depth3,Zn3_30,2017-03-31 05:36:00,WEST,2017-03-31 04:35:59,2.16913,2.06913,2.07
depth3,Zn3_30,2017-03-31 05:37:00,WEST,2017-03-31 04:37:00,2.17423,2.07423,2.07
depth3,Zn3_30,2017-03-31 05:38:00,WEST,2017-03-31 04:38:00,2.17433,2.07433,2.07
depth3,Zn3_30,2017-03-31 05:39:00,WEST,2017-03-31 04:39:00,2.17835,2.07835,2.08
depth3,Zn3_30,2017-03-31 05:40:00,WEST,2017-03-31 04:40:00,2.17837,2.07837,2.08
depth3,Zn3_30,2017-03-31 05:41:00,WEST,2017-03-31 04:41:00,2.17576,2.07576,2.08
depth3,Zn3_30,2017-03-31 05:42:00,WEST,2017-03-31 04:42:00,2.17649,2.07649,2.08
depth3,Zn3_30,2017-03-31 05:43:00,WEST,2017-03-31 04:42:59,2.17835,2.07835,2.08
depth3,Zn3_30,2017-03-31 05:44:00,WEST,2017-03-31 04:44:00,2.18162,2.08162,2.08
depth3,Zn3_30,2017-03-31 05:45:00,WEST,2017-03-31 04:44:59,2.17853,2.07853,2.08
depth3,Zn3_30,2017-03-31 05:46:00,WEST,2017-03-31 04:46:00,2.17811,2.07811,2.08
depth3,Zn3_30,2017-03-31 05:47:00,WEST,2017-03-31 04:47:00,2.17956,2.07956,2.08
depth3,Zn3_30,2017-03-31 05:48:00,WEST,2017-03-31 04:48:00,2.18123,2.08123,2.08
depth3,Zn3_30,2017-03-31 05:49:00,WEST,2017-03-31 04:49:00,2.18220,2.08220,2.08
depth3,Zn3_30,2017-03-31 05:50:00,WEST,2017-03-31 04:50:00,2.18173,2.08173,2.08
depth3,Zn3_30,2017-03-31 05:51:00,WEST,2017-03-31 04:51:00,2.18063,2.08063,2.08
depth3,Zn3_30,2017-03-31 05:52:00,WEST,2017-03-31 04:51:59,2.18050,2.08050,2.08
depth3,Zn3_30,2017-03-31 05:53:00,WEST,2017-03-31 04:53:00,2.18030,2.08030,2.08
depth3,Zn3_30,2017-03-31 05:54:00,WEST,2017-03-31 04:53:59,2.17968,2.07968,2.08
depth3,Zn3_30,2017-03-31 05:55:00,WEST,2017-03-31 04:55:00,2.17781,2.07781,2.08
depth3,Zn3_30,2017-03-31 05:56:00,WEST,2017-03-31 04:56:00,2.17327,2.07327,2.07
depth3,Zn3_30,2017-03-31 05:57:00,WEST,2017-03-31 04:57:00,2.17176,2.07176,2.07
depth3,Zn3_30,2017-03-31 05:58:00,WEST,2017-03-31 04:58:00,2.16935,2.06935,2.07
depth3,Zn3_30,2017-03-31 05:59:00,WEST,2017-03-31 04:59:00,2.16823,2.06823,2.07
depth3,Zn3_30,2017-03-31 06:00:00,WEST,2017-03-31 05:00:00,2.17054,2.07054,2.07
depth3,Zn3_30,2017-03-31 06:01:00,WEST,2017-03-31 05:00:59,2.16926,2.06926,2.07
depth3,Zn3_30,2017-03-31 06:02:00,WEST,2017-03-31 05:02:00,2.16655,2.06655,2.07
depth3,Zn3_30,2017-03-31 06:03:00,WEST,2017-03-31 05:02:59,2.15959,2.05959,2.06
depth3,Zn3_30,2017-03-31 06:04:00,WEST,2017-03-31 05:04:00,2.15640,2.05640,2.06
depth3,Zn3_30,2017-03-31 06:05:00,WEST,2017-03-31 05:04:59,2.15529,2.05529,2.06
depth3,Zn3_30,2017-03-31 06:06:00,WEST,2017-03-31 05:06:00,2.15075,2.05075,2.05
depth3,Zn3_30,2017-03-31 06:07:00,WEST,2017-03-31 05:07:00,2.14721,2.04721,2.05
depth3,Zn3_30,2017-03-31 06:08:00,WEST,2017-03-31 05:08:00,2.14350,2.04350,2.04
depth3,Zn3_30,2017-03-31 06:09:00,WEST,2017-03-31 05:09:00,2.14248,2.04248,2.04
